match_id,tournament,date
2411,D-III-River-City-Showdown-2025,2025-03-01
2412,Northwest-Challenge-D3,2025-03-29
2413,Northwest-Challenge-D3,2025-03-29
2414,Florida-Warm-Up-2025,2025-01-31
2415,Florida-Warm-Up-2025,2025-01-31
2416,Florida-Warm-Up-2025,2025-02-01
2417,Florida-Warm-Up-2025,2025-02-01
2418,Florida-Warm-Up-2025,2025-02-02
2419,Florida-Warm-Up-2025,2025-02-02
2420,Huck-Finn-2025,2025-03-29
2421,Huck-Finn-2025,2025-03-30
2422,Midwest-Throwdown-2025,2025-03-01
2423,Midwest-Throwdown-2025,2025-03-02
2424,Corny-Classic-College-2025,2025-03-29
2425,Corny-Classic-College-2025,2025-03-29
2426,PLU-BBQ-men,2025-03-02
2427,Salt-City-Classic,2025-03-22
2428,Salt-City-Classic,2025-03-22
2429,Salt-City-Classic,2025-03-22
2430,Salt-City-Classic,2025-03-23
2431,Ocean-State-Invite-2025,2025-03-29
2432,Ocean-State-Invite-2025,2025-03-29
2433,Ocean-State-Invite-2025,2025-03-29
2434,Salt-City-Classic,2025-03-22
2435,Salt-City-Classic,2025-03-22
2436,Salt-City-Classic,2025-03-23
2437,Ocean-State-Invite-2025,2025-03-29
2438,Ocean-State-Invite-2025,2025-03-29
2439,Ocean-State-Invite-2025,2025-03-30
2440,Ocean-State-Invite-2025,2025-03-30
2441,Big-D-in-Little-D-2025,2025-02-01
2442,Big-D-in-Little-D-2025,2025-02-01
2443,Big-D-in-Little-D-2025,2025-02-02
2444,Huckfest-2025,2025-03-29
2445,Huckfest-2025,2025-03-29
2446,Huckfest-2025,2025-03-30
2447,Mid-Atlantic-Warm-Up-2025,2025-01-25
2448,Mid-Atlantic-Warm-Up-2025,2025-01-25
2449,Mid-Atlantic-Warm-Up-2025,2025-01-26
2450,D-III-River-City-Showdown-2025,2025-03-02
2451,Mid-Atlantic-Warm-Up-2025,2025-01-25
2452,Mid-Atlantic-Warm-Up-2025,2025-01-26
2453,Oak-Creek-Challenge-2025,2025-03-01
2454,Oak-Creek-Challenge-2025,2025-03-01
2455,Oak-Creek-Challenge-2025,2025-03-02
2456,Oak-Creek-Challenge-2025,2025-03-02
2457,Atlantic-Coast-Open-2025,2025-03-22
2458,Atlantic-Coast-Open-2025,2025-03-22
2459,Atlantic-Coast-Open-2025,2025-03-23
2460,D-III-River-City-Showdown-2025,2025-03-01
2461,Salt-City-Classic,2025-03-22
2462,Salt-City-Classic,2025-03-22
2463,Salt-City-Classic,2025-03-23
2464,Ocean-State-Invite-2025,2025-03-29
2465,Grand-Rapids-Invite-2025,2025-03-15
2466,Grand-Rapids-Invite-2025,2025-03-15
2467,Grand-Rapids-Invite-2025,2025-03-16
2468,Grand-Rapids-Invite-2025,2025-03-16
2469,Grand-Rapids-Invite-2025,2025-03-16
2470,Meltdown-2025,2025-03-22
2471,Meltdown-2025,2025-03-22
2472,Meltdown-2025,2025-03-22
2473,Bring-The-Huckus-2025,2025-02-22
2474,Bring-The-Huckus-2025,2025-02-23
2475,Northeast-Classic-2025,2025-03-29
2476,Northeast-Classic-2025,2025-03-29
2477,Northeast-Classic-2025,2025-03-29
2478,Northeast-Classic-2025,2025-03-30
2479,Northeast-Classic-2025,2025-03-30
2480,Oak-Creek-Challenge-2025,2025-03-01
2481,Oak-Creek-Challenge-2025,2025-03-02
2482,East-Coast-Invite-2025,2025-03-29
2483,East-Coast-Invite-2025,2025-03-29
2484,East-Coast-Invite-2025,2025-03-29
2485,Bulldog-Brawl,2025-02-09
2486,Garden-State-2025,2025-03-01
2487,Garden-State-2025,2025-03-01
2488,First-State-Invite,2025-03-08
2489,Mardi-Gras-XXXVII,2025-02-22
2490,Huckfest-2025,2025-03-29
2491,Huckfest-2025,2025-03-29
2492,Huckfest-2025,2025-03-30
2493,2025-Annual-Magic-City-Invite,2025-03-22
2494,2025-Annual-Magic-City-Invite,2025-03-23
2495,Stanford-Open-Mens,2025-02-08
2496,Stanford-Open-Mens,2025-02-09
2497,Vice-Presidents-Day-Invite-2025,2025-02-15
2498,Southwest-Showdown-2025,2025-03-29
2499,Southwest-Showdown-2025,2025-03-29
2500,Southwest-Showdown-2025,2025-03-30
2501,Southwest-Showdown-2025,2025-03-30
2502,Sinvite-2025,2025-03-29
2503,Vice-Presidents-Day-Invite-2025,2025-02-15
2504,Southwest-Showdown-2025,2025-03-29
2505,Southwest-Showdown-2025,2025-03-30
2506,Pres-Day-Quals-men,2025-02-01
2507,Pres-Day-Quals-men,2025-02-02
2508,Pres-Day-Quals-men,2025-02-02
2509,Stanford-Invite-2025-Mens,2025-03-08
2510,Stanford-Invite-2025-Mens,2025-03-09
2511,Stanford-Invite-2025-Mens,2025-03-09
2512,Stanford-Open-Mens,2025-02-08
2513,PLU-BBQ-men,2025-03-01
2514,PLU-BBQ-men,2025-03-01
2515,PLU-BBQ-men,2025-03-01
2516,Natalies-Animal-Rescue-2025,2025-03-15
2517,Natalies-Animal-Rescue-2025,2025-03-15
2518,Northeast-Classic-2025,2025-03-29
2519,Northeast-Classic-2025,2025-03-29
2520,Northeast-Classic-2025,2025-03-30
2521,Pac-Con-2025,2025-01-25
2522,Bring-The-Huckus-2025,2025-02-23
2523,Northeast-Classic-2025,2025-03-29
2524,Northeast-Classic-2025,2025-03-29
2525,Northeast-Classic-2025,2025-03-29
2526,Northeast-Classic-2025,2025-03-30
2527,Northeast-Classic-2025,2025-03-30
2528,Northeast-Classic-2025,2025-03-30
2529,Carolina-Kickoff-mens-2025,2025-02-02
2530,Queen-City-Tune-Up-2025,2025-02-16
2531,Easterns-Qualifier-2025,2025-02-22
2532,Easterns-Qualifier-2025,2025-02-23
2533,2025-Commonwealth-Cup-Weekend-1,2025-02-16
2534,Needle-in-a-Ho-Stack-2025,2025-03-29
2535,Needle-in-a-Ho-Stack-2025,2025-03-29
2536,Florida-Warm-Up-2025,2025-02-01
2537,Florida-Warm-Up-2025,2025-02-02
2538,Mardi-Gras-XXXVII,2025-02-22
2539,Mardi-Gras-XXXVII,2025-02-22
2540,2025-Annual-Magic-City-Invite,2025-03-22
2541,Stanford-Invite-2025-Mens,2025-03-08
2542,Stanford-Invite-2025-Mens,2025-03-08
2543,Bulldog-Brawl,2025-02-08
2544,Midwest-Throwdown-2025,2025-03-01
2545,Midwest-Throwdown-2025,2025-03-02
2546,Midwest-Throwdown-2025,2025-03-02
2547,Huck-Finn-2025,2025-03-30
2548,Old-Capitol-Open-2025,2025-03-29
2549,Old-Capitol-Open-2025,2025-03-30
2550,Old-Capitol-Open-2025,2025-03-30
2551,Gopher-Dome-2025,2025-02-08
2552,Gopher-Dome-2025,2025-02-08
2553,Midwest-Throwdown-2025,2025-03-01
2554,Midwest-Throwdown-2025,2025-03-01
2555,Midwest-Throwdown-2025,2025-03-02
2556,Midwest-Throwdown-2025,2025-03-02
2557,Meltdown-2025,2025-03-23
2558,Meltdown-2025,2025-03-23
2559,Huck-Finn-2025,2025-03-29
2560,Meltdown-2025,2025-03-22
2561,Meltdown-2025,2025-03-22
2562,Old-Capitol-Open-2025,2025-03-29
2563,Old-Capitol-Open-2025,2025-03-29
2564,Old-Capitol-Open-2025,2025-03-30
2565,Santa-Barbara-Invite-2025,2025-01-25
2566,Santa-Barbara-Invite-2025,2025-01-26
2567,Presidents-Day-Invite-2025,2025-02-15
2568,Presidents-Day-Invite-2025,2025-02-15
2569,Presidents-Day-Invite-2025,2025-02-17
2570,Stanford-Invite-2025-Mens,2025-03-09
2571,Stanford-Open-Mens,2025-02-09
2572,Stanford-Open-Mens,2025-02-09
2573,Big-D-in-Little-D-2025,2025-02-01
2574,Big-D-in-Little-D-2025,2025-02-01
2575,Huckfest-2025,2025-03-29
2576,Huckfest-2025,2025-03-30
2577,Garden-State-2025,2025-03-02
2578,Garden-State-2025,2025-03-02
2579,Northeast-Classic-2025,2025-03-29
2580,Northeast-Classic-2025,2025-03-29
2581,Northeast-Classic-2025,2025-03-30
2582,Northeast-Classic-2025,2025-03-30
2583,Oak-Creek-Challenge-2025,2025-03-01
2584,Oak-Creek-Challenge-2025,2025-03-02
2585,Oak-Creek-Challenge-2025,2025-03-02
2586,Northeast-Classic-2025,2025-03-29
2587,Northeast-Classic-2025,2025-03-29
2588,Northeast-Classic-2025,2025-03-30
2589,Northeast-Classic-2025,2025-03-29
2590,Northeast-Classic-2025,2025-03-30
2591,Easterns-Qualifier-2025,2025-02-23
2592,Salt-City-Classic,2025-03-22
2593,Salt-City-Classic,2025-03-23
2594,East-Coast-Invite-2025,2025-03-29
2595,East-Coast-Invite-2025,2025-03-29
2596,East-Coast-Invite-2025,2025-03-30
2597,East-Coast-Invite-2025,2025-03-30
2598,Northeast-Classic-2025,2025-03-29
2599,Salt-City-Classic,2025-03-22
2600,Salt-City-Classic,2025-03-23
2601,East-Coast-Invite-2025,2025-03-29
2602,East-Coast-Invite-2025,2025-03-30
2603,East-Coast-Invite-2025,2025-03-30
2604,Oak-Creek-Challenge-2025,2025-03-01
2605,Bring-The-Huckus-2025,2025-02-22
2606,Northeast-Classic-2025,2025-03-29
2607,Garden-State-2025,2025-03-01
2608,Easterns-Qualifier-2025,2025-02-22
2609,East-Coast-Invite-2025,2025-03-29
2610,East-Coast-Invite-2025,2025-03-29
2611,East-Coast-Invite-2025,2025-03-30
2612,Mens-Centex-2025,2025-03-15
2613,Huckfest-2025,2025-03-29
2614,Queen-City-Tune-Up-2025,2025-02-15
2615,Queen-City-Tune-Up-2025,2025-02-16
2616,Smoky-Mountain-Invite-2025,2025-03-01
2617,Smoky-Mountain-Invite-2025,2025-03-02
2618,Needle-in-a-Ho-Stack-2025,2025-03-30
2619,Bulldog-Brawl,2025-02-09
2620,Bulldog-Brawl,2025-02-09
2621,T-Town-Throwdown-XX,2025-01-25
2622,T-Town-Throwdown-XX,2025-01-26
2623,T-Town-Throwdown-XX,2025-01-26
2624,Mardi-Gras-XXXVII,2025-02-22
2625,Needle-in-a-Ho-Stack-2025,2025-03-29
2626,T-Town-Throwdown-XX,2025-01-26
2627,Florida-Warm-Up-2025,2025-01-31
2628,Florida-Warm-Up-2025,2025-01-31
2629,Florida-Warm-Up-2025,2025-02-02
2630,Smoky-Mountain-Invite-2025,2025-03-01
2631,Mens-Centex-2025,2025-03-15
2632,Mens-Centex-2025,2025-03-15
2633,Mens-Centex-2025,2025-03-15
2634,Mens-Centex-2025,2025-03-16
2635,Mens-Centex-2025,2025-03-16
2636,Florida-Warm-Up-2025,2025-01-31
2637,Mardi-Gras-XXXVII,2025-02-22
2638,Huck-Finn-2025,2025-03-29
2639,Mens-Centex-2025,2025-03-15
2640,Mens-Centex-2025,2025-03-15
2641,Mens-Centex-2025,2025-03-16
2642,Big-D-in-Little-D-2025,2025-02-01
2643,Big-D-in-Little-D-2025,2025-02-02
2644,Big-D-in-Little-D-2025,2025-02-02
2645,Mardi-Gras-XXXVII,2025-02-22
2646,Mardi-Gras-XXXVII,2025-02-22
2647,Mens-Centex-2025,2025-03-16
2648,Big-D-in-Little-D-2025,2025-02-01
2649,Big-D-in-Little-D-2025,2025-02-02
2650,Big-D-in-Little-D-2025,2025-02-02
2651,Dust-Bowl-2025,2025-02-22
2652,Dust-Bowl-2025,2025-02-22
2653,Mens-Centex-2025,2025-03-16
2654,Dust-Bowl-2025,2025-02-22
2655,Mens-Centex-2025,2025-03-16
2656,Corny-Classic-College-2025,2025-03-30
2657,Grand-Rapids-Invite-2025,2025-03-16
2658,Grand-Rapids-Invite-2025,2025-03-16
2659,Natalies-Animal-Rescue-2025,2025-03-15
2660,Mardi-Gras-XXXVII,2025-02-22
2661,Meltdown-2025,2025-03-22
2662,Meltdown-2025,2025-03-22
2663,Queen-City-Tune-Up-2025,2025-02-15
2664,Queen-City-Tune-Up-2025,2025-02-15
2665,Mens-Centex-2025,2025-03-15
2666,Easterns-2025,2025-03-29
2667,Easterns-2025,2025-03-30
2668,UMass-Invite-2025,2025-03-01
2669,UMass-Invite-2025,2025-03-01
2670,UMass-Invite-2025,2025-03-02
2671,Florida-Warm-Up-2025,2025-01-31
2672,Mens-Centex-2025,2025-03-15
2673,Santa-Barbara-Invite-2025,2025-01-25
2674,Santa-Barbara-Invite-2025,2025-01-25
2675,Santa-Barbara-Invite-2025,2025-01-26
2676,Presidents-Day-Invite-2025,2025-02-15
2677,Presidents-Day-Invite-2025,2025-02-16
2678,Presidents-Day-Invite-2025,2025-02-17
2679,Stanford-Invite-2025-Mens,2025-03-08
2680,Northwest-Challenge-2025-mens,2025-03-22
2681,Northwest-Challenge-2025-mens,2025-03-22
2682,Northwest-Challenge-2025-mens,2025-03-23
2683,Stanford-Open-Mens,2025-02-08
2684,Stanford-Open-Mens,2025-02-09
2685,Bulldog-Brawl,2025-02-09
2686,Presidents-Day-Invite-2025,2025-02-15
2687,Presidents-Day-Invite-2025,2025-02-15
2688,Northwest-Challenge-2025-mens,2025-03-22
2689,Northwest-Challenge-2025-mens,2025-03-22
2690,Northwest-Challenge-2025-mens,2025-03-22
2691,Florida-Warm-Up-2025,2025-01-31
2692,Northwest-Challenge-2025-mens,2025-03-22
2693,Mens-Centex-2025,2025-03-16
2694,King-of-the-Hill-2025,2025-03-29
2695,Corny-Classic-College-2025,2025-03-29
2696,Florida-Warm-Up-2025,2025-02-01
2697,Florida-Warm-Up-2025,2025-02-01
2698,Smoky-Mountain-Invite-2025,2025-03-02
2699,Mid-Atlantic-Warm-Up-2025,2025-01-25
2700,Mid-Atlantic-Warm-Up-2025,2025-01-26
2701,UMass-Invite-2025,2025-03-01
2702,UMass-Invite-2025,2025-03-02
2703,Santa-Barbara-Invite-2025,2025-01-26
2704,Northwest-Challenge-2025-mens,2025-03-22
2705,Northwest-Challenge-2025-mens,2025-03-23
2706,Northwest-Challenge-2025-mens,2025-03-23
2707,Monument-Melee-2025,2025-02-23
2708,Monument-Melee-2025,2025-02-23
2709,Jersey-Devil-2025,2025-03-23
2710,Carolina-Kickoff-mens-2025,2025-02-02
2711,Easterns-Qualifier-2025,2025-02-23
2712,Northwest-Challenge-2025-mens,2025-03-22
2713,Northwest-Challenge-2025-mens,2025-03-23
2714,Monument-Melee-2025,2025-02-22
2715,Florida-Warm-Up-2025,2025-02-01
2716,Stanford-Invite-2025-Mens,2025-03-08
2717,Atlantic-Coast-Open-2025,2025-03-22
2718,Atlantic-Coast-Open-2025,2025-03-22
2719,Fishbowl-2025,2025-03-29
2720,Fishbowl-2025,2025-03-29
2721,Fishbowl-2025,2025-03-30
2722,Fishbowl-2025,2025-03-30
2723,Atlantic-Coast-Open-2025,2025-03-23
2724,PLU-BBQ-men,2025-03-01
2725,PLU-BBQ-men,2025-03-01
2726,Palouse-Open-2025,2025-03-15
2727,Palouse-Open-2025,2025-03-16
2728,Florida-Warm-Up-2025,2025-02-02
2729,Midwest-Throwdown-2025,2025-03-01
2730,Midwest-Throwdown-2025,2025-03-02
2731,Old-Capitol-Open-2025,2025-03-29
2732,Old-Capitol-Open-2025,2025-03-29
2733,Old-Capitol-Open-2025,2025-03-30
2734,Northwest-Challenge-D3,2025-03-29
2735,New-England-Open-2025,2025-03-29
2736,New-England-Open-2025,2025-03-30
2737,New-England-Open-2025,2025-03-30
2738,UMass-Invite-2025,2025-03-02
2739,Meltdown-2025,2025-03-22
2740,Grand-Rapids-Invite-2025,2025-03-15
2741,Grand-Rapids-Invite-2025,2025-03-15
2742,Grand-Rapids-Invite-2025,2025-03-16
2743,Gopher-Dome-2025,2025-02-08
2744,Midwest-Throwdown-2025,2025-03-02
2745,Midwest-Throwdown-2025,2025-03-02
2746,UMass-Invite-2025,2025-03-01
2747,UMass-Invite-2025,2025-03-01
2748,Midwest-Throwdown-2025,2025-03-01
2749,Easterns-2025,2025-03-29
2750,Queen-City-Tune-Up-2025,2025-02-15
2751,Queen-City-Tune-Up-2025,2025-02-16
2752,Huckin-in-the-Hills-XI,2025-03-01
2753,Fishbowl-2025,2025-03-29
2754,Fishbowl-2025,2025-03-30
2755,Fishbowl-2025,2025-03-30
2756,UMass-Invite-2025,2025-03-01
2757,Fishbowl-2025,2025-03-29
2758,New-England-Open-2025,2025-03-29
2759,Stanford-Invite-2025-Mens,2025-03-08
2760,PLU-BBQ-men,2025-03-01
2761,East-Coast-Invite-2025,2025-03-29
2762,Grand-Rapids-Invite-2025,2025-03-15
2763,Grand-Rapids-Invite-2025,2025-03-15
2764,Meltdown-2025,2025-03-22
2765,Old-Capitol-Open-2025,2025-03-29
2766,Old-Capitol-Open-2025,2025-03-30
2767,Midwest-Throwdown-2025,2025-03-01
2768,Grand-Rapids-Invite-2025,2025-03-15
2769,Grand-Rapids-Invite-2025,2025-03-16
2770,Grand-Rapids-Invite-2025,2025-03-16
2771,Midwest-Throwdown-2025,2025-03-02
2772,Old-Capitol-Open-2025,2025-03-30
2773,Old-Capitol-Open-2025,2025-03-29
2774,The-Dayton-Ultimate-Disc-Experience-DUDE,2025-03-01
2775,The-Dayton-Ultimate-Disc-Experience-DUDE,2025-03-02
