match_id,team_id,opponent_id,points_for,points_against
2631,263,279,13,12
2631,279,263,12,13
2632,263,232,13,3
2632,232,263,3,13
2633,263,287,10,5
2633,287,263,5,10
2634,263,237,15,10
2634,237,263,10,15
2635,263,287,10,13
2635,287,263,13,10
2636,203,237,8,13
2636,237,203,13,8
2637,203,191,13,5
2637,191,203,5,13
2638,203,298,13,10
2638,298,203,10,13
2639,102,140,6,11
2639,140,102,11,6
2640,102,97,9,11
2640,97,102,11,9
2641,102,97,13,15
2641,97,102,15,13
2642,139,191,15,12
2642,191,139,12,15
2643,139,138,11,12
2643,138,139,12,11
2644,139,191,11,9
2644,191,139,9,11
2645,139,393,13,3
2645,393,139,3,13
2646,139,191,11,5
2646,191,139,5,11
2647,139,138,15,13
2647,138,139,13,15
2648,192,138,9,8
2648,138,192,8,9
2649,192,191,10,9
2649,191,192,9,10
2650,192,138,6,7
2650,138,192,7,6
2651,192,380,6,9
2651,380,192,9,6
2652,192,140,7,8
2652,140,192,8,7
2653,97,140,13,15
2653,140,97,15,13
2654,140,385,10,9
2654,385,140,9,10
2655,140,138,7,11
2655,138,140,11,7
2656,21,177,11,4
2656,177,21,4,11
2657,359,174,15,7
2657,174,359,7,15
2658,359,170,15,7
2658,170,359,7,15
2659,312,69,13,1
2659,69,312,1,13
2660,138,24,4,13
2660,24,138,13,4
2661,346,177,8,7
2661,177,346,7,8
2662,346,373,13,5
2662,373,346,5,13
2663,287,106,13,12
2663,106,287,12,13
2664,287,303,13,8
2664,303,287,8,13
2665,287,237,11,8
2665,237,287,8,11
2666,287,233,10,9
2666,233,287,9,10
2667,287,286,8,15
2667,286,287,15,8
2668,212,81,10,9
2668,81,212,9,10
2669,212,183,9,6
2669,183,212,6,9
2670,212,208,6,9
2670,208,212,9,6
2671,232,233,11,10
2671,233,232,10,11
2672,232,279,10,13
2672,279,232,13,10
2673,256,244,3,12
2673,244,256,12,3
2674,256,280,5,13
2674,280,256,13,5
2675,256,279,5,10
2675,279,256,10,5
2676,256,244,6,9
2676,244,256,9,6
2677,256,226,5,13
2677,226,256,13,5
2678,256,280,8,13
2678,280,256,13,8
2679,256,112,10,9
2679,112,256,9,10
2680,256,234,13,15
2680,234,256,15,13
2681,256,244,4,15
2681,244,256,15,4
2682,256,289,14,13
2682,289,256,13,14
2683,282,126,9,11
2683,126,282,11,9
2684,282,126,10,11
2684,126,282,11,10
2685,47,196,11,15
2685,196,47,15,11
2686,280,226,5,13
2686,226,280,13,5
2687,280,244,11,7
2687,244,280,7,11
2688,280,289,15,11
2688,289,280,11,15
2689,280,226,11,15
2689,226,280,15,11
2690,280,244,10,15
2690,244,280,15,10
2691,250,286,8,10
2691,286,250,10,8
2692,250,237,15,14
2692,237,250,14,15
2693,279,237,11,15
2693,237,279,15,11
2694,383,170,13,4
2694,170,383,4,13
2695,196,177,10,6
2695,177,196,6,10
2696,233,237,13,8
2696,237,233,8,13
2697,233,286,8,13
2697,286,233,13,8
2698,233,286,10,15
2698,286,233,15,10
2699,81,106,7,13
2699,106,81,13,7
2700,81,34,14,8
2700,34,81,8,14
2701,81,183,10,8
2701,183,81,8,10
2702,81,187,5,12
2702,187,81,12,5
2703,244,226,5,13
2703,226,244,13,5
2704,244,234,15,13
2704,234,244,13,15
2705,244,234,13,14
2705,234,244,14,13
2706,244,226,10,15
2706,226,244,15,10
2707,69,71,9,12
2707,71,69,12,9
2708,69,67,8,9
2708,67,69,9,8
2709,69,351,7,8
2709,351,69,8,7
2710,289,303,13,15
2710,303,289,15,13
2711,289,106,12,9
2711,106,289,9,12
2712,289,226,15,14
2712,226,289,14,15
2713,289,237,15,8
2713,237,289,8,15
2714,67,71,4,5
2714,71,67,5,4
2715,112,286,4,13
2715,286,112,13,4
2716,112,2,13,9
2716,2,112,9,13
2717,112,319,15,1
2717,319,112,1,15
2718,366,208,3,15
2718,208,366,15,3
2719,371,16,11,9
2719,16,371,9,11
2720,371,370,13,5
2720,370,371,5,13
2721,371,17,5,13
2721,17,371,13,5
2722,371,17,9,12
2722,17,371,12,9
2723,319,208,4,10
2723,208,319,10,4
2724,396,395,7,13
2724,395,396,13,7
2725,396,397,13,8
2725,397,396,8,13
2726,396,395,13,8
2726,395,396,8,13
2727,396,395,8,13
2727,395,396,13,8
2728,58,286,9,13
2728,286,58,13,9
2729,385,298,6,13
2729,298,385,13,6
2730,385,291,6,9
2730,291,385,9,6
2731,385,391,12,5
2731,391,385,5,12
2732,385,365,6,10
2732,365,385,10,6
2733,385,365,6,7
2733,365,385,7,6
2734,285,395,13,8
2734,395,285,8,13
2735,90,93,4,13
2735,93,90,13,4
2736,90,91,9,7
2736,91,90,7,9
2737,90,219,7,15
2737,219,90,15,7
2738,183,210,13,8
2738,210,183,8,13
2739,177,373,6,10
2739,373,177,10,6
2740,365,392,12,5
2740,392,365,5,12
2741,365,391,15,3
2741,391,365,3,15
2742,365,390,9,15
2742,390,365,15,9
2743,298,297,10,9
2743,297,298,9,10
2744,298,291,13,5
2744,291,298,5,13
2745,298,292,9,10
2745,292,298,10,9
2746,210,187,5,12
2746,187,210,12,5
2747,210,208,9,8
2747,208,210,8,9
2748,364,297,8,7
2748,297,364,7,8
2749,329,187,0,13
2749,187,329,13,0
2750,303,106,13,12
2750,106,303,12,13
2751,303,34,7,3
2751,34,303,3,7
2752,16,17,1,13
2752,17,16,13,1
2753,16,17,6,13
2753,17,16,13,6
2754,16,370,8,6
2754,370,16,6,8
2755,16,370,6,12
2755,370,16,12,6
2756,208,187,1,12
2756,187,208,12,1
2757,17,370,12,5
2757,370,17,5,12
2758,91,93,8,9
2758,93,91,9,8
2759,234,257,13,4
2759,257,234,4,13
2760,395,397,12,11
2760,397,395,11,12
2761,106,34,11,10
2761,34,106,10,11
2762,390,392,15,3
2762,392,390,3,15
2763,390,391,15,0
2763,391,390,0,15
2764,390,374,9,5
2764,374,390,5,9
2765,390,297,9,12
2765,297,390,12,9
2766,390,174,13,8
2766,174,390,8,13
2767,291,292,10,13
2767,292,291,13,10
2768,291,174,13,8
2768,174,291,8,13
2769,392,391,4,8
2769,391,392,8,4
2770,392,391,6,5
2770,391,392,5,6
2771,297,292,6,13
2771,292,297,13,6
2772,297,292,9,10
2772,292,297,10,9
2773,257,174,12,10
2773,174,257,10,12
2774,315,169,15,3
2774,169,315,3,15
2775,315,169,14,11
2775,169,315,11,14
